DPTO_CCDGO,MPIO_CCDGO,MPIO_CNMBR,MPIO_CDPMP,AREA,LATITUD,LONGITUD,Shape_Leng,Shape_Area,VERSION,STCTNENCUE,STP3_1_SI,STP3_2_NO,STP3A_RI,STP3B_TCN,STP4_1_SI,STP4_2_NO,STP9_1_USO,STP9_2_USO,STP9_3_USO,STP9_4_USO,STP9_2_1_M,STP9_2_2_M,STP9_2_3_M,STP9_2_4_M,STP9_2_9_M,STP9_3_1_N,STP9_3_2_N,STP9_3_3_N,STP9_3_4_N,STP9_3_5_N,STP9_3_6_N,STP9_3_7_N,STP9_3_8_N,STP9_3_9_N,STP9_3_10,STP9_3_99,STVIVIENDA,STP14_1_TI,STP14_2_TI,STP14_3_TI,STP14_4_TI,STP14_5_TI,STP14_6_TI,STP15_1_OC,STP15_2_OC,STP15_3_OC,STP15_4_OC,TSP16_HOG,STP19_EC_1,STP19_ES_2,STP19_EE_1,STP19_EE_2,STP19_EE_3,STP19_EE_4,STP19_EE_5,STP19_EE_6,STP19_EE_9,STP19_ACU1,STP19_ACU2,STP19_ALC1,STP19_ALC2,STP19_GAS1,STP19_GAS2,STP19_GAS9,STP19_REC1,STP19_REC2,STP19_INT1,STP19_INT2,STP19_INT9,STP27_PERS,STPERSON_L,STPERSON_S,STP32_1_SE,STP32_2_SE,STP34_1_ED,STP34_2_ED,STP34_3_ED,STP34_4_ED,STP34_5_ED,STP34_6_ED,STP34_7_ED,STP34_8_ED,STP34_9_ED,STP51_PRIM,STP51_SECU,STP51_SUPE,STP51_POST,STP51_13_E,STP51_99_E
52,079,BARBACOAS,52079,2732933276.1,1.44563773954,-78.1562107238,3.6991486587,0.22096347346,2018.0,10157.0,5140.0,5017.0,2255.0,2885.0,12.0,10145.0,9669.0,215.0,261.0,12.0,0.0,103.0,23.0,0.0,89.0,1.0,29.0,29.0,0.0,26.0,94.0,1.0,0.0,0.0,73.0,8.0,9884.0,6940.0,174.0,125.0,1995.0,635.0,15.0,9408.0,35.0,192.0,249.0,9786.0,5722.0,3686.0,5588.0,54.0,6.0,4.0,0.0,0.0,70.0,913.0,8495.0,938.0,8470.0,68.0,8849.0,491.0,2457.0,6951.0,139.0,8498.0,771.0,34248.0,444.0,33804.0,17303.0,16945.0,7651.0,8574.0,5936.0,4278.0,3066.0,2404.0,1296.0,634.0,409.0,12053.0,6297.0,786.0,30.0,4173.0,3647.0
52,250,EL CHARCO,52250,2490669325.41,2.18315477604,-77.7957364622,4.30594494373,0.2016267667,2018.0,6741.0,3348.0,3393.0,123.0,3225.0,482.0,6259.0,5705.0,167.0,869.0,0.0,4.0,136.0,16.0,1.0,10.0,9.0,209.0,97.0,2.0,42.0,310.0,1.0,2.0,3.0,190.0,4.0,5872.0,5638.0,77.0,76.0,3.0,71.0,7.0,5483.0,48.0,86.0,255.0,5794.0,3056.0,2427.0,2865.0,43.0,4.0,1.0,1.0,1.0,141.0,856.0,4627.0,147.0,5336.0,30.0,5227.0,226.0,947.0,4536.0,130.0,5023.0,330.0,21071.0,0.0,21071.0,10660.0,10411.0,4928.0,5226.0,3450.0,2658.0,1917.0,1351.0,840.0,429.0,272.0,7428.0,3409.0,666.0,39.0,1453.0,2291.0
52,390,LA TOLA,52390,415909047.795,2.41930642959,-78.2099103498,1.7017236369,0.03364179752,2018.0,2346.0,291.0,2055.0,38.0,253.0,682.0,1664.0,1668.0,96.0,582.0,0.0,2.0,83.0,6.0,1.0,4.0,2.0,83.0,101.0,5.0,12.0,293.0,4.0,0.0,0.0,81.0,1.0,1764.0,1631.0,7.0,125.0,0.0,1.0,0.0,1472.0,31.0,145.0,116.0,1522.0,1276.0,196.0,1263.0,8.0,0.0,0.0,1.0,0.0,4.0,8.0,1464.0,5.0,1467.0,1.0,1456.0,15.0,636.0,836.0,10.0,1440.0,22.0,5847.0,0.0,5847.0,2933.0,2914.0,1280.0,1420.0,958.0,648.0,548.0,407.0,309.0,173.0,104.0,1825.0,642.0,137.0,0.0,495.0,277.0
52,427,MAGÜÍ,52427,1808095799.36,1.90685842949,-78.0447364381,2.47716758003,0.14626241467,2018.0,4297.0,2372.0,1925.0,0.0,2372.0,0.0,4297.0,4136.0,70.0,90.0,1.0,0.0,34.0,9.0,0.0,27.0,1.0,20.0,13.0,0.0,39.0,0.0,0.0,0.0,0.0,15.0,2.0,4206.0,2846.0,819.0,522.0,3.0,16.0,0.0,3793.0,10.0,235.0,168.0,3847.0,2061.0,1732.0,1304.0,3.0,8.0,0.0,0.0,0.0,746.0,91.0,3702.0,181.0,3612.0,13.0,3722.0,58.0,1148.0,2645.0,42.0,3619.0,132.0,18262.0,7.0,18255.0,9327.0,8935.0,4543.0,4657.0,3433.0,2166.0,1427.0,1012.0,548.0,299.0,177.0,7099.0,3485.0,275.0,0.0,1752.0,1052.0
52,473,MOSQUERA,52473,768052229.113,2.44249369779,-78.4388270041,1.52834089232,0.06208953933,2018.0,3218.0,681.0,2537.0,0.0,681.0,1115.0,2103.0,2875.0,71.0,270.0,2.0,2.0,54.0,9.0,1.0,5.0,3.0,65.0,79.0,3.0,22.0,8.0,3.0,0.0,0.0,85.0,2.0,2946.0,2753.0,4.0,64.0,2.0,123.0,0.0,2654.0,9.0,193.0,90.0,2921.0,986.0,1668.0,940.0,15.0,3.0,0.0,0.0,0.0,28.0,35.0,2619.0,24.0,2630.0,16.0,2617.0,21.0,188.0,2466.0,19.0,2601.0,34.0,10206.0,4.0,10202.0,5168.0,5038.0,1669.0,2433.0,2091.0,1449.0,984.0,739.0,447.0,246.0,148.0,3325.0,1406.0,667.0,4.0,529.0,468.0
52,490,OLAYA HERRERA,52490,1003117445.5,2.28989293391,-78.2947162276,1.83234459351,0.08111444371,2018.0,7334.0,3035.0,4299.0,201.0,2834.0,361.0,6973.0,6087.0,253.0,992.0,2.0,1.0,192.0,49.0,1.0,10.0,27.0,378.0,136.0,11.0,9.0,45.0,0.0,1.0,0.0,384.0,1.0,6340.0,6237.0,53.0,33.0,2.0,13.0,2.0,5526.0,142.0,90.0,582.0,6055.0,2340.0,3186.0,1937.0,104.0,6.0,2.0,0.0,0.0,291.0,440.0,5086.0,117.0,5409.0,37.0,5255.0,234.0,756.0,4770.0,92.0,5166.0,268.0,21415.0,59.0,21356.0,10700.0,10715.0,4767.0,5385.0,3757.0,2774.0,1860.0,1353.0,825.0,452.0,242.0,7930.0,3801.0,471.0,17.0,2089.0,796.0
52,520,FRANCISCO PIZARRO,52520,525184015.88,2.08853192544,-78.591930987,1.58964270729,0.04242809962,2018.0,2601.0,953.0,1648.0,0.0,953.0,0.0,2601.0,2341.0,99.0,161.0,0.0,1.0,65.0,26.0,0.0,7.0,5.0,54.0,47.0,0.0,18.0,3.0,0.0,0.0,0.0,31.0,3.0,2440.0,2333.0,41.0,59.0,1.0,6.0,0.0,2137.0,30.0,113.0,160.0,2265.0,1430.0,707.0,1405.0,12.0,2.0,1.0,1.0,0.0,9.0,688.0,1449.0,25.0,2112.0,6.0,2110.0,21.0,562.0,1575.0,21.0,2083.0,33.0,7430.0,0.0,7430.0,3720.0,3710.0,1480.0,1823.0,1117.0,970.0,786.0,585.0,392.0,175.0,102.0,2984.0,886.0,277.0,0.0,638.0,209.0
52,621,ROBERTO PAYÁN,52621,1457715943.18,1.89758115613,-78.3811163004,2.35374450976,0.11781878794,2018.0,3360.0,2382.0,978.0,0.0,2382.0,0.0,3360.0,3180.0,58.0,122.0,0.0,0.0,33.0,4.0,1.0,20.0,0.0,53.0,21.0,1.0,3.0,4.0,1.0,0.0,0.0,23.0,16.0,3238.0,3052.0,21.0,137.0,25.0,2.0,1.0,3007.0,23.0,95.0,113.0,3038.0,1193.0,1814.0,1153.0,20.0,1.0,0.0,0.0,0.0,19.0,262.0,2745.0,303.0,2704.0,22.0,2733.0,252.0,495.0,2512.0,13.0,2674.0,320.0,10473.0,0.0,10473.0,5302.0,5171.0,2334.0,2653.0,1753.0,1342.0,945.0,665.0,468.0,201.0,112.0,3924.0,2031.0,307.0,11.0,955.0,1356.0
52,696,SANTA BÁRBARA,52696,1224575606.16,2.3021551802,-77.8743722922,2.3528328335,0.09912506553,2018.0,2880.0,1322.0,1558.0,22.0,1300.0,0.0,2880.0,2681.0,89.0,110.0,0.0,1.0,71.0,12.0,0.0,5.0,0.0,25.0,26.0,0.0,19.0,17.0,5.0,0.0,1.0,15.0,2.0,2770.0,2639.0,17.0,40.0,34.0,12.0,28.0,2729.0,2.0,12.0,27.0,2777.0,990.0,1739.0,778.0,16.0,3.0,2.0,0.0,0.0,191.0,129.0,2600.0,30.0,2699.0,18.0,2629.0,82.0,67.0,2662.0,17.0,2605.0,107.0,8989.0,0.0,8989.0,4551.0,4438.0,1954.0,2178.0,1557.0,1141.0,871.0,633.0,332.0,186.0,137.0,3313.0,1468.0,163.0,0.0,592.0,832.0
94,001,INÍRIDA,94001,15970198591.7,3.31940498489,-68.4572365918,9.25668482229,1.28698950137,2018.0,10231.0,2003.0,8228.0,2003.0,0.0,190.0,10041.0,8582.0,253.0,1347.0,49.0,12.0,130.0,101.0,6.0,4.0,15.0,233.0,214.0,23.0,109.0,524.0,33.0,7.0,5.0,179.0,5.0,8835.0,6697.0,686.0,288.0,1059.0,18.0,87.0,7096.0,37.0,590.0,1112.0,7671.0,5006.0,2090.0,3049.0,1384.0,141.0,3.0,2.0,1.0,426.0,1890.0,5206.0,2432.0,4664.0,0.0,7096.0,0.0,3374.0,3722.0,663.0,6338.0,95.0,30104.0,3102.0,27002.0,15612.0,14492.0,6803.0,7404.0,5318.0,3881.0,2833.0,2110.0,1014.0,569.0,172.0,11205.0,1736.0,2135.0,28.0,1763.0,1055.0
94,343,BARRANCOMINAS,94343,9467772090.07,3.31350791676,-69.3987703833,6.82591415198,0.7652557381,2018.0,1206.0,466.0,740.0,466.0,0.0,0.0,1206.0,1118.0,25.0,51.0,12.0,0.0,16.0,3.0,0.0,6.0,0.0,9.0,16.0,1.0,5.0,11.0,2.0,0.0,0.0,7.0,0.0,1143.0,958.0,3.0,15.0,162.0,0.0,5.0,1016.0,13.0,26.0,88.0,1019.0,622.0,394.0,323.0,8.0,2.0,0.0,0.0,0.0,289.0,112.0,904.0,167.0,849.0,0.0,1016.0,0.0,216.0,800.0,14.0,930.0,72.0,7207.0,2051.0,5156.0,3863.0,3344.0,2336.0,2435.0,1057.0,511.0,397.0,283.0,103.0,64.0,21.0,3771.0,653.0,92.0,0.0,294.0,390.0
94,663,MAPIRIPANA,94663,4927905456.65,2.80888222259,-70.2693256359,5.01078939314,0.39903543468,2018.0,191.0,48.0,143.0,48.0,0.0,0.0,191.0,179.0,1.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,134.0,2.0,5.0,39.0,134.0,8.0,126.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,115.0,7.0,127.0,0.0,134.0,0.0,1.0,133.0,0.0,117.0,17.0,1011.0,283.0,728.0,543.0,468.0,331.0,336.0,137.0,71.0,52.0,47.0,24.0,10.0,3.0,455.0,66.0,0.0,0.0,37.0,99.0
94,883,SAN FELIPE,94883,2926365120.82,2.15590864045,-67.3398854313,4.02971861053,0.23461158074,2018.0,297.0,141.0,156.0,141.0,0.0,0.0,297.0,273.0,6.0,7.0,11.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,279.0,256.0,0.0,4.0,16.0,0.0,3.0,274.0,1.0,0.0,4.0,274.0,11.0,263.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,3.0,271.0,2.0,272.0,0.0,274.0,0.0,3.0,271.0,7.0,253.0,14.0,1411.0,317.0,1094.0,735.0,676.0,369.0,426.0,197.0,142.0,125.0,77.0,45.0,20.0,10.0,699.0,146.0,0.0,0.0,66.0,81.0
94,884,PUERTO COLOMBIA,94884,15700712807.2,2.50757983628,-68.2089871518,9.16648748267,1.2632739731,2018.0,344.0,273.0,71.0,273.0,0.0,6.0,338.0,326.0,2.0,2.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,328.0,100.0,0.0,0.0,212.0,16.0,0.0,313.0,12.0,0.0,3.0,313.0,15.0,298.0,9.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,308.0,2.0,311.0,0.0,313.0,0.0,4.0,309.0,1.0,297.0,15.0,1643.0,429.0,1214.0,862.0,781.0,456.0,491.0,198.0,158.0,146.0,87.0,57.0,37.0,13.0,868.0,187.0,0.0,0.0,96.0,135.0
94,885,LA GUADALUPE,94885,1178870686.33,1.40454027262,-67.0015180013,1.75081128125,0.09433800351,2018.0,44.0,38.0,6.0,38.0,0.0,0.0,44.0,42.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,41.0,5.0,36.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,4.0,37.0,0.0,41.0,0.0,5.0,36.0,1.0,34.0,6.0,222.0,65.0,157.0,118.0,104.0,69.0,64.0,29.0,22.0,16.0,7.0,9.0,4.0,2.0,126.0,0.0,0.0,0.0,13.0,12.0
94,886,CACAHUAL,94886,2335324704.61,3.3861624499,-67.5850799835,2.364173998,0.1876088893,2018.0,281.0,276.0,5.0,276.0,0.0,0.0,281.0,182.0,0.0,93.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,61.0,0.0,0.0,0.0,8.0,1.0,182.0,177.0,1.0,3.0,1.0,0.0,0.0,132.0,0.0,31.0,19.0,132.0,23.0,109.0,11.0,1.0,1.0,0.0,0.0,0.0,10.0,6.0,126.0,6.0,126.0,0.0,132.0,0.0,6.0,126.0,5.0,125.0,2.0,839.0,232.0,607.0,429.0,410.0,258.0,261.0,96.0,83.0,62.0,41.0,19.0,10.0,9.0,507.0,0.0,0.0,0.0,83.0,12.0
94,887,PANA PANA,94887,10227146784.4,1.98105529404,-69.1144003559,7.8053054142,0.82503617034,2018.0,269.0,259.0,10.0,259.0,0.0,256.0,13.0,235.0,6.0,25.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,241.0,99.0,0.0,0.0,142.0,0.0,0.0,228.0,1.0,8.0,4.0,237.0,126.0,102.0,13.0,0.0,0.0,0.0,0.0,0.0,113.0,4.0,224.0,0.0,228.0,0.0,228.0,0.0,3.0,225.0,0.0,220.0,8.0,1182.0,213.0,969.0,630.0,552.0,318.0,358.0,183.0,114.0,102.0,51.0,37.0,13.0,6.0,556.0,0.0,0.0,0.0,99.0,87.0
94,888,MORICHAL,94888,8555058239.26,2.42144480568,-69.8400158499,6.91654388136,0.69178810207,2018.0,196.0,171.0,25.0,171.0,0.0,80.0,116.0,174.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,174.0,68.0,0.0,1.0,105.0,0.0,0.0,130.0,5.0,0.0,39.0,132.0,6.0,124.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,127.0,1.0,129.0,0.0,130.0,0.0,3.0,127.0,2.0,128.0,0.0,812.0,157.0,655.0,422.0,390.0,222.0,253.0,119.0,88.0,48.0,46.0,19.0,12.0,5.0,415.0,0.0,0.0,0.0,94.0,15.0
99,624,SANTA ROSALÍA,99624,3898310184.86,4.97899582687,-70.6517555903,3.29670806768,0.31673243572,2018.0,1700.0,88.0,1612.0,88.0,0.0,0.0,1700.0,1050.0,80.0,558.0,12.0,3.0,46.0,31.0,0.0,0.0,1.0,19.0,45.0,3.0,13.0,455.0,11.0,0.0,0.0,11.0,0.0,1130.0,1103.0,4.0,15.0,4.0,0.0,4.0,964.0,0.0,32.0,134.0,1074.0,663.0,301.0,574.0,80.0,3.0,0.0,0.0,0.0,6.0,649.0,315.0,16.0,948.0,0.0,964.0,0.0,591.0,373.0,34.0,929.0,1.0,4026.0,398.0,3628.0,2118.0,1908.0,861.0,962.0,633.0,544.0,440.0,301.0,178.0,71.0,36.0,1133.0,101.0,94.0,0.0,267.0,44.0
99,001,PUERTO CARREÑO,99001,12204951400.8,5.83652966876,-68.1412223364,5.4748513796,0.9859169141,2018.0,8401.0,344.0,8057.0,344.0,0.0,0.0,8401.0,6621.0,245.0,1495.0,40.0,5.0,161.0,69.0,7.0,3.0,5.0,349.0,205.0,7.0,72.0,613.0,34.0,2.0,4.0,201.0,3.0,6866.0,4767.0,997.0,456.0,533.0,21.0,92.0,5537.0,109.0,458.0,762.0,5816.0,4173.0,1364.0,2834.0,1062.0,166.0,4.0,1.0,1.0,105.0,3291.0,2246.0,556.0,4981.0,0.0,5537.0,0.0,3840.0,1697.0,715.0,4743.0,79.0,19788.0,843.0,18945.0,10422.0,9366.0,4151.0,4045.0,3707.0,3008.0,2119.0,1440.0,876.0,319.0,123.0,4575.0,2831.0,1823.0,32.0,1927.0,767.0
99,524,LA PRIMAVERA,99524,18362896651.6,5.52156131618,-69.6104813988,7.57221350469,1.48945084509,2018.0,4698.0,350.0,4348.0,350.0,0.0,3.0,4695.0,3142.0,184.0,1357.0,15.0,2.0,148.0,33.0,1.0,0.0,3.0,112.0,70.0,12.0,56.0,1010.0,43.0,1.0,1.0,49.0,0.0,3326.0,3096.0,71.0,129.0,13.0,1.0,16.0,2495.0,25.0,73.0,733.0,2739.0,1710.0,785.0,1314.0,168.0,26.0,1.0,0.0,0.0,201.0,1611.0,884.0,125.0,2370.0,0.0,2495.0,0.0,1192.0,1303.0,58.0,2427.0,10.0,9690.0,812.0,8878.0,5171.0,4519.0,2108.0,2277.0,1586.0,1263.0,1006.0,742.0,417.0,187.0,104.0,2594.0,478.0,345.0,0.0,699.0,265.0
99,773,CUMARIBO,99773,65597212353.9,4.26245474633,-69.5214048347,18.7943826491,5.30858029676,2018.0,10116.0,6088.0,4028.0,6088.0,0.0,168.0,9948.0,9238.0,238.0,606.0,34.0,2.0,193.0,18.0,14.0,11.0,4.0,121.0,98.0,3.0,79.0,212.0,21.0,0.0,1.0,64.0,3.0,9476.0,5909.0,91.0,119.0,3273.0,66.0,18.0,8703.0,50.0,343.0,380.0,9533.0,1151.0,7552.0,999.0,41.0,19.0,0.0,0.0,0.0,92.0,955.0,7748.0,443.0,8260.0,0.0,8703.0,0.0,801.0,7902.0,96.0,8258.0,349.0,43138.0,3184.0,39954.0,22983.0,20155.0,12321.0,11815.0,6914.0,4453.0,3304.0,2427.0,1157.0,527.0,220.0,18945.0,4186.0,428.0,0.0,3981.0,2581.0
85,001,YOPAL,85001,2482938634.6,5.24274476082,-72.2580285704,3.15923256606,0.20233677239,2018.0,81651.0,0.0,81651.0,0.0,0.0,69.0,81582.0,60233.0,2487.0,18837.0,94.0,113.0,1695.0,670.0,8.0,1.0,252.0,4526.0,3019.0,2070.0,215.0,7355.0,352.0,14.0,43.0,980.0,11.0,62720.0,37712.0,20211.0,4501.0,15.0,11.0,270.0,51758.0,1773.0,2908.0,6281.0,53102.0,50647.0,1111.0,19528.0,19542.0,9630.0,1209.0,52.0,4.0,682.0,46130.0,5628.0,43480.0,8278.0,43419.0,7886.0,453.0,47169.0,4589.0,20533.0,30770.0,455.0,156942.0,2464.0,154478.0,77972.0,78970.0,25332.0,28415.0,29666.0,27297.0,20719.0,13889.0,7174.0,3112.0,1338.0,37600.0,10447.0,22014.0,1335.0,4406.0,2847.0
85,010,AGUAZUL,85010,1442507307.07,5.12612188623,-72.5482101665,2.22429591697,0.11756476917,2018.0,19621.0,0.0,19621.0,0.0,0.0,216.0,19405.0,13507.0,726.0,5386.0,2.0,28.0,612.0,84.0,2.0,0.0,79.0,810.0,217.0,32.0,177.0,3708.0,126.0,5.0,23.0,194.0,15.0,14233.0,12275.0,1196.0,636.0,6.0,32.0,88.0,11786.0,6.0,917.0,1524.0,12119.0,11341.0,445.0,5103.0,5391.0,676.0,21.0,3.0,1.0,146.0,9467.0,2319.0,9120.0,2666.0,10128.0,1608.0,50.0,9472.0,2314.0,3386.0,8350.0,50.0,33440.0,32.0,33408.0,16813.0,16627.0,5488.0,6239.0,5972.0,5281.0,4316.0,3142.0,1774.0,842.0,386.0,8364.0,1853.0,2152.0,9.0,1702.0,445.0
85,015,CHÁMEZA,85015,313532539.093,5.22845340431,-72.8649680364,1.06784829472,0.02556381322,2018.0,1452.0,0.0,1452.0,0.0,0.0,0.0,1452.0,837.0,68.0,546.0,1.0,0.0,56.0,12.0,0.0,0.0,0.0,14.0,6.0,0.0,51.0,454.0,1.0,0.0,0.0,20.0,0.0,905.0,854.0,20.0,30.0,0.0,0.0,1.0,646.0,16.0,115.0,128.0,734.0,539.0,107.0,401.0,109.0,1.0,0.0,0.0,0.0,28.0,421.0,225.0,413.0,233.0,353.0,257.0,36.0,415.0,231.0,39.0,571.0,36.0,2009.0,52.0,1957.0,1043.0,966.0,313.0,391.0,325.0,308.0,245.0,202.0,113.0,62.0,50.0,563.0,88.0,62.0,0.0,110.0,43.0
85,136,LA SALINA,85136,199894277.324,6.17828237251,-72.3469337724,0.84130728077,0.01631711249,2018.0,971.0,0.0,971.0,0.0,0.0,2.0,969.0,479.0,5.0,486.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,21.0,8.0,4.0,31.0,411.0,2.0,0.0,0.0,4.0,0.0,484.0,471.0,3.0,8.0,0.0,0.0,2.0,367.0,0.0,79.0,38.0,398.0,354.0,13.0,305.0,38.0,4.0,1.0,1.0,0.0,5.0,208.0,159.0,188.0,179.0,14.0,345.0,8.0,175.0,192.0,34.0,325.0,8.0,1227.0,53.0,1174.0,661.0,566.0,221.0,327.0,180.0,183.0,121.0,84.0,45.0,49.0,17.0,365.0,109.0,39.0,0.0,69.0,32.0
85,139,MANÍ,85139,3754548524.24,4.6757694879,-72.2128027271,4.15361436303,0.30568793165,2018.0,7150.0,0.0,7150.0,0.0,0.0,66.0,7084.0,4673.0,415.0,2021.0,41.0,5.0,297.0,106.0,7.0,0.0,12.0,212.0,126.0,22.0,93.0,1411.0,30.0,10.0,5.0,100.0,0.0,5088.0,4435.0,339.0,294.0,1.0,1.0,18.0,3962.0,605.0,113.0,408.0,4499.0,3670.0,292.0,2260.0,1349.0,40.0,1.0,2.0,1.0,17.0,2208.0,1754.0,2884.0,1078.0,3118.0,798.0,46.0,2900.0,1062.0,659.0,3257.0,46.0,13291.0,442.0,12849.0,6909.0,6382.0,2396.0,2475.0,2271.0,2047.0,1646.0,1245.0,711.0,342.0,158.0,3547.0,364.0,584.0,0.0,574.0,143.0
85,162,MONTERREY,85162,779172473.98,4.84130864156,-72.8473433982,1.54204513145,0.06349197661,2018.0,8931.0,0.0,8931.0,0.0,0.0,0.0,8931.0,6443.0,432.0,2054.0,2.0,13.0,293.0,124.0,2.0,0.0,23.0,211.0,235.0,6.0,82.0,1332.0,38.0,0.0,4.0,123.0,0.0,6875.0,5897.0,637.0,325.0,2.0,0.0,14.0,4771.0,234.0,933.0,937.0,5483.0,4593.0,178.0,2942.0,1520.0,40.0,5.0,3.0,0.0,83.0,4270.0,501.0,3634.0,1137.0,3998.0,715.0,58.0,3815.0,956.0,865.0,3848.0,58.0,14828.0,25.0,14803.0,7370.0,7458.0,2445.0,2686.0,2593.0,2155.0,1977.0,1496.0,832.0,440.0,204.0,4286.0,1838.0,978.0,4.0,593.0,160.0
85,225,NUNCHÍA,85225,1101813203.04,5.52918123491,-72.0925193706,2.02469324862,0.08981176204,2018.0,3987.0,0.0,3987.0,0.0,0.0,0.0,3987.0,2845.0,97.0,1036.0,9.0,3.0,86.0,7.0,1.0,0.0,7.0,49.0,29.0,574.0,77.0,240.0,2.0,0.0,35.0,21.0,2.0,2942.0,2810.0,14.0,90.0,2.0,1.0,25.0,2442.0,4.0,346.0,150.0,2651.0,1886.0,556.0,1158.0,639.0,9.0,9.0,0.0,1.0,70.0,1124.0,1318.0,667.0,1775.0,1361.0,1047.0,34.0,801.0,1641.0,69.0,2339.0,34.0,8469.0,67.0,8402.0,4586.0,3883.0,1448.0,1616.0,1430.0,1117.0,1080.0,825.0,547.0,282.0,124.0,3263.0,563.0,162.0,0.0,573.0,77.0
85,230,OROCUÉ,85230,4753484118.14,4.91513913346,-71.5987396574,4.18904753638,0.3868336653,2018.0,3570.0,403.0,3167.0,403.0,0.0,0.0,3570.0,2578.0,174.0,811.0,7.0,17.0,82.0,70.0,5.0,0.0,14.0,35.0,72.0,4.0,34.0,596.0,21.0,0.0,0.0,35.0,0.0,2752.0,2354.0,47.0,65.0,277.0,3.0,6.0,2140.0,5.0,386.0,221.0,2409.0,1953.0,187.0,928.0,743.0,10.0,0.0,0.0,0.0,272.0,1613.0,527.0,1548.0,592.0,1903.0,229.0,8.0,1546.0,594.0,124.0,2008.0,8.0,8142.0,204.0,7938.0,4188.0,3954.0,1607.0,1862.0,1294.0,1082.0,917.0,680.0,393.0,208.0,99.0,2246.0,73.0,186.0,0.0,462.0,62.0
85,263,PORE,85263,780471203.545,5.66319495267,-71.9258080581,1.72168987193,0.06361917592,2018.0,5380.0,0.0,5380.0,0.0,0.0,0.0,5380.0,3710.0,216.0,1454.0,0.0,2.0,96.0,91.0,27.0,0.0,13.0,105.0,144.0,19.0,47.0,1052.0,1.0,4.0,3.0,64.0,2.0,3926.0,3414.0,97.0,399.0,2.0,1.0,13.0,3275.0,9.0,431.0,211.0,3739.0,2974.0,301.0,1838.0,1019.0,38.0,7.0,1.0,0.0,71.0,2437.0,838.0,2054.0,1221.0,2024.0,1222.0,29.0,2057.0,1218.0,403.0,2843.0,29.0,10675.0,0.0,10675.0,5495.0,5180.0,1974.0,2227.0,1830.0,1577.0,1162.0,918.0,537.0,285.0,165.0,3584.0,417.0,136.0,3.0,480.0,135.0
85,279,RECETOR,85279,181226755.026,5.26306850746,-72.7708183072,0.67457739991,0.01477601914,2018.0,1031.0,0.0,1031.0,0.0,0.0,0.0,1031.0,586.0,17.0,427.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0,6.0,5.0,2.0,40.0,364.0,4.0,1.0,4.0,1.0,0.0,603.0,582.0,1.0,18.0,0.0,0.0,2.0,439.0,0.0,108.0,56.0,492.0,381.0,58.0,264.0,41.0,1.0,0.0,0.0,0.0,75.0,94.0,345.0,110.0,329.0,145.0,291.0,3.0,123.0,316.0,15.0,421.0,3.0,1247.0,17.0,1230.0,694.0,553.0,180.0,214.0,212.0,171.0,151.0,149.0,98.0,43.0,29.0,434.0,72.0,49.0,0.0,78.0,17.0
85,300,SABANALARGA,85300,400942058.26,4.8111901096,-72.9958065502,1.10334630662,0.03267337111,2018.0,2238.0,0.0,2238.0,0.0,0.0,0.0,2238.0,1420.0,94.0,722.0,2.0,1.0,67.0,23.0,3.0,0.0,5.0,16.0,12.0,3.0,31.0,636.0,9.0,1.0,0.0,8.0,1.0,1514.0,1459.0,24.0,30.0,1.0,0.0,0.0,1046.0,3.0,254.0,211.0,1160.0,1019.0,27.0,475.0,510.0,30.0,0.0,1.0,0.0,3.0,756.0,290.0,702.0,344.0,955.0,87.0,4.0,722.0,324.0,109.0,933.0,4.0,3046.0,41.0,3005.0,1547.0,1499.0,430.0,612.0,420.0,437.0,402.0,331.0,227.0,129.0,58.0,965.0,100.0,64.0,0.0,170.0,28.0
